timestamp,adjclose,open,high,volume,low,close,crypto,very_poor,poor,neutral,good,excellent,pct_change,volatility
2017-11-09 00:00:00,320.8840026855469,308.6449890136719,329.4519958496094,893249984,307.0559997558594,320.8840026855469,ETH,4,13,61,20,5,,
2017-11-10 00:00:00,299.25299072265625,320.6709899902344,324.7179870605469,885985984,294.5419921875,299.25299072265625,ETH,3,13,58,21,5,-6.741068978776143,
2017-11-11 00:00:00,314.6809997558594,298.58599853515625,319.4530029296875,842300992,298.1919860839844,314.6809997558594,ETH,3,13,55,19,9,5.155507049719543,
2017-11-12 00:00:00,307.9079895019531,314.69000244140625,319.15301513671875,1613479936,298.51300048828125,307.9079895019531,ETH,4,14,58,16,4,-2.15234166001792,
2017-11-13 00:00:00,316.71600341796875,307.0249938964844,328.4150085449219,1041889984,307.0249938964844,316.71600341796875,ETH,4,14,61,20,4,2.8605993401674246,
2017-11-14 00:00:00,337.6310119628906,316.76300048828125,340.177001953125,1069680000,316.76300048828125,337.6310119628906,ETH,4,14,61,18,4,6.603710680612629,
2017-11-15 00:00:00,333.35699462890625,337.9639892578125,340.9119873046875,722665984,329.81298828125,333.35699462890625,ETH,5,15,56,16,6,-1.2658841109222885,
2017-11-16 00:00:00,330.92401123046875,333.4429931640625,336.15899658203125,797254016,323.6059875488281,330.92401123046875,ETH,5,16,59,18,4,-0.7298432124233423,
2017-11-17 00:00:00,332.3940124511719,330.1669921875,334.9639892578125,621732992,327.52301025390625,332.3940124511719,ETH,4,13,61,18,7,0.44421110914172335,
2017-11-18 00:00:00,347.61199951171875,331.9800109863281,349.6159973144531,649638976,327.68701171875,347.61199951171875,ETH,5,13,61,22,6,4.578297589756475,
2017-11-19 00:00:00,354.385986328125,347.4010009765625,371.2909851074219,1181529984,344.739990234375,354.385986328125,ETH,4,13,59,19,4,1.9487206500125032,
2017-11-20 00:00:00,366.7300109863281,354.093994140625,372.1369934082031,807027008,353.2890014648437,366.7300109863281,ETH,3,14,60,20,4,3.483214668306278,
2017-11-21 00:00:00,360.4010009765625,367.4429931640625,372.4700012207031,949912000,350.6929931640625,360.4010009765625,ETH,5,14,63,18,5,-1.7257954953682764,
2017-11-22 00:00:00,380.6520080566406,360.31201171875,381.4200134277344,800819008,360.1470031738281,380.6520080566406,ETH,3,13,57,18,8,5.61902076442764,
2017-11-23 00:00:00,410.1659851074219,381.4389953613281,425.5480041503906,1845680000,376.0880126953125,410.1659851074219,ETH,4,14,60,20,5,7.753532472207425,
2017-11-24 00:00:00,474.9110107421875,412.5010070800781,480.9729919433594,2292829952,402.7579956054688,474.9110107421875,ETH,5,14,57,16,6,15.785079208313423,
2017-11-25 00:00:00,466.2760009765625,475.6759948730469,485.1919860839844,1422080000,461.0530090332031,466.2760009765625,ETH,5,15,59,16,6,-1.8182374319202,
2017-11-26 00:00:00,471.3299865722656,465.9739990234375,472.7229919433594,1197779968,451.6059875488281,471.3299865722656,ETH,3,13,61,20,6,1.0839042938341592,
2017-11-27 00:00:00,480.3550109863281,471.531005859375,493.4049987792969,1396480000,468.4849853515625,480.3550109863281,ETH,3,13,58,22,7,1.9147995398503648,
2017-11-28 00:00:00,472.9020080566406,480.51800537109375,482.4800109863281,1346499968,466.3469848632813,472.9020080566406,ETH,5,16,61,16,5,-1.5515613992209687,
2017-11-29 00:00:00,427.5230102539063,473.281005859375,522.3070068359375,2675940096,425.0710144042969,427.5230102539063,ETH,4,16,60,17,4,-9.595856441637096,5.448592888362095
2017-11-30 00:00:00,447.114013671875,431.2149963378906,465.49700927734375,1903040000,401.2430114746094,447.114013671875,ETH,4,15,63,21,4,4.582444207233105,5.116345746610938
2017-12-01 00:00:00,466.5400085449219,445.2090148925781,472.6090087890625,1247879936,428.31201171875,466.5400085449219,ETH,3,13,55,21,8,4.344751960134952,5.094433147520201
2017-12-02 00:00:00,463.4490051269531,466.85101318359375,476.239013671875,943649984,456.6530151367188,463.4490051269531,ETH,3,13,60,22,4,-0.6625376948076078,5.039453358373013
2017-12-03 00:00:00,465.8529968261719,463.7049865722656,482.8139953613281,990556992,451.85198974609375,465.8529968261719,ETH,3,13,56,20,7,0.5187176307693608,5.050067469377864
2017-12-04 00:00:00,470.2040100097656,466.0539855957031,474.7770080566406,1005550016,453.31201171875,470.2040100097656,ETH,4,13,56,19,6,0.9339884498408058,4.939840785816686
2017-12-05 00:00:00,463.281005859375,470.29400634765625,473.5580139160156,1216720000,457.6600036621094,463.281005859375,ETH,4,13,57,17,5,-1.472340516672077,4.946756173637203
2017-12-06 00:00:00,428.5880126953125,462.60400390625,462.7080078125,1998259968,420.2099914550781,428.5880126953125,ETH,3,13,61,17,4,-7.488542099779771,5.341733632882791
2017-12-07 00:00:00,434.4079895019531,426.3689880371094,441.3970031738281,2129570048,414.4110107421875,434.4079895019531,ETH,4,13,63,18,5,1.3579420408984078,5.33672966171378
